y1,x1,z1,z2,z3,z4,z5,z6,z7,z8,z9
16.363934,68.262276,6497,78.199997,0.5651359,16.799999,590,3201,2819,0,28.700001
10.79797,58.150677,8361,87.400002,0.55787253,21.700001,738,4268,4037,42.099998,13
0,74.055359,4552,77.199997,0.5888744,15.4,423,2301,2083,0,58.900002
3.6863642,40.466751,34140,74.599998,0.46430418,20,2031,13545,22123,82.300003,39.599998
0,43.550602,6551,84.400002,0.54946101,16.5,556,3154,3458,0,6.5999999
0,40.525253,14905,78.800003,0.50088835,21.799999,1015,6754,7906,38.400002,17.700001
0,40.358418,28887,82.699997,0.50276166,19.1,2237,13941,14742,30.700001,15.1
0,50.522976,13950,88.900002,0.5821206,24.6,1128,6253,7360,64.400002,33.400002
0,55.396214,12248,79.699997,0.52533555,21.1,1030,5960,6056,33.799999,15.3
1.4724613,31.858496,142521,86.199997,0.51212806,34.799999,9181,69467,73829,83.900002,33.400002
0,48.474613,9845,87.5,0.59194005,20.200001,773,4938,4739,48.900002,28.5
0,51.879833,5559,86.099998,0.59038526,21.299999,551,3037,2785,0,13.1
0,64.91758,15382,85.300003,0.6317023,22.799999,1312,7255,7598,33.200001,48.700001
0,59.325489,6388,80.300003,0.55393863,20.5,504,3161,2873,0,36.799999
3.3447053,53.257946,24618,88.099998,0.59853059,27.9,1974,12250,11753,34.400002,36.900002
0,70.030289,21313,83.300003,0.63312227,16.799999,1839,10265,9378,26,66.400002
0,58.155296,8785,79.699997,0.58222842,25.700001,702,4299,4584,28.4,6.5999999
0,73.486351,7613,87.599998,0.59561479,21.200001,617,3603,3514,0,5.0999999
7.617887,34.399605,10213,87.199997,0.51546782,27.1,763,5269,4546,32.799999,39.799999
14.874312,61.444721,6857,87.800003,0.59936202,24,578,3135,3402,0,35.400002
5.8032694,38.870796,37953,85.099998,0.54084605,20.9,2675,17517,19074,79.199997,19.200001
0,25.598373,21646,85.699997,0.50018066,28.1,1495,11070,10610,32.799999,1.5
0,47.57814,5471,81.400002,0.50713778,20.799999,417,2802,2397,0,31.9
2.2839916,31.082579,189988,88.300003,0.50246763,39,12012,92599,97097,90.199997,34
20.07226,22.373756,12959,50.099998,0.21172932,57.400002,766,9975,4164,0,17.5
4.9771051,36.798161,20069,78.599998,0.48670545,21.9,1486,9628,10696,23.6,9.1999998
0,39.990303,22973,80.199997,0.49170235,16.700001,1720,11208,12122,0,3.9000001
6.0795202,35.018044,45641,84,0.59570646,44,2555,24502,21915,69.099998,25.4
0,64.902504,4671,87.800003,0.65961361,24,378,2174,2230,0,62.299999
1.3540045,18.554796,46628,85.199997,0.48029605,37.700001,2695,25401,22338,65.300003,10.2
13.984058,63.71553,6212,79.900002,0.51417369,18.5,563,3316,3095,40.200001,37.799999
2.7471128,16.953648,115128,87.900002,0.47823137,41.900002,7163,60454,57296,48.5,7
3.84571,55.138012,22696,84.900002,0.55484897,24.799999,1882,11322,10376,39.799999,27.200001
2.9591053,47.433823,34459,84.699997,0.54982215,24.6,2886,17151,16966,46.299999,24.1
0,46.55434,13181,69.699997,0.43506858,28.799999,1045,7146,6153,0,35.5
0,54.274841,11861,74.199997,0.51253867,19.6,972,5822,5938,36.599998,29.5
0,44.844143,28453,86.300003,0.59239638,25.299999,2191,13967,14916,42.099998,36.200001
0,64.609055,5855,80.300003,0.54350048,15.9,487,2931,2657,0,57.799999
0,55.869492,17913,84.699997,0.56735265,25,1431,8552,8986,59.700001,42.900002
0,45.318092,8761,84.599998,0.54216868,18.299999,719,4648,4019,0,1.6
0,62.131104,3833,78.699997,0.52864158,14.5,310,1833,1821,0,0
4.0454712,53.104652,25621,82.5,0.54386806,26.200001,2021,12492,12334,50.400002,41.599998
6.1508179,50.905731,16834,87.900002,0.60773009,18.6,1510,8150,8309,31.1,27.799999
9.4446545,65.422905,11560,86.599998,0.60874295,22.200001,1050,5513,5553,0,52.5
4.9097104,36.341423,77045,84.199997,0.46528015,40.099998,4534,40870,35270,77.099998,34.299999
3.7639265,37.2528,16856,87.400002,0.58196914,17.9,1228,8552,8290,27.5,14.8
7.2817302,71.527405,13026,86.300003,0.61088997,21.200001,1260,6281,6383,27.200001,51.900002
0,60.371674,1991,0,0.51682955,11,147,921,888,0,27.700001
11.319901,43.851223,10758,92,0.64856356,17.4,854,5082,4953,0,34.5
0,46.763504,18161,82.900002,0.53477192,29.6,1409,8527,9362,39.799999,34.200001
15.175275,54.646492,18204,81.099998,0.56628811,19.799999,1546,8365,9184,33.400002,33.099998
0,56.289265,7189,79.900002,0.53995228,22.700001,576,3354,3455,38.400002,37.200001
0,47.667435,13487,85,0.56811464,19.9,1217,6768,7161,0,0.30000001
0,43.846622,8247,86,0.5346486,20.1,673,4055,4043,0,29.6
0,29.441631,69046,82.599998,0.50229836,28.799999,4626,33285,37687,54.299999,14.3
0,41.658504,12271,80.599998,0.50176907,19.4,1012,6218,6157,0,0
0,48.024063,13240,92.300003,0.5411483,16.1,1062,6270,7187,0,11.5
2.080317,29.116785,558303,85.099998,0.50928915,41.200001,31724,263748,306058,93.800003,34.700001
0,58.409588,9246,77.699997,0.53877646,14.3,788,4397,4602,0,0.1
0,61.572536,2709,71.099998,0.53742039,9,265,1256,1395,0,28.6
4.100966,31.53548,42708,87.5,0.47813821,35.799999,2874,21270,21041,72.300003,27.6
0,42.832405,19068,77.900002,0.47997016,21.4,1466,9386,10279,18.700001,6.3000002
0,57.506939,18127,82.400002,0.55898201,21.1,1627,8723,9075,41.200001,37
0,58.158436,11230,84.5,0.58952379,18.799999,917,5250,5660,24.799999,52.5
2.0009072,31.716923,43913,84.699997,0.48954523,23.799999,2950,22143,21787,29.5,8
0,40.631702,18180,83.800003,0.52302945,29.299999,1654,9401,9067,16.200001,5
0,37.600483,50008,78.5,0.4914968,26.1,3491,24873,25621,33.200001,10.8
10.185374,72.450928,10016,83.400002,0.60151988,15.9,904,5132,4477,0,74.699997
6.0060062,39.621735,14649,81.800003,0.54983556,21.5,1124,6993,7893,40.400002,8.1999998
0,54.994484,11834,91.400002,0.5990144,21.299999,941,5479,5552,5.1999998,54.700001
5.9014459,47.482525,15518,83.599998,0.52007002,23.5,1213,7424,7821,30.200001,24.5
0,54.85247,5629,82.400002,0.55596405,19.200001,438,2448,2817,0,23
3.1627555,46.217789,18167,80.599998,0.50607198,25.9,1364,8811,8445,0,42.5
2.6610608,26.812874,39257,88.199997,0.48406458,41.599998,2567,21493,17949,63,22.4
0,66.868576,9311,83.199997,0.57584584,18.5,850,4463,4604,34.900002,37.299999
9.0077915,41.32634,18732,79.300003,0.51636201,19.200001,1491,8862,9890,19.200001,12.8
0,66.413528,5824,84.699997,0.60316342,24,471,2845,3186,0,53.799999
0,52.784142,8740,88.400002,0.63504755,20.799999,842,4628,4209,41.5,20.5
10.986596,66.041176,17678,79.900002,0.5700891,17.200001,1616,8639,8313,0,56.5
0,58.328022,9502,81.300003,0.57158864,19.700001,785,4463,4468,39.700001,49.700001
0,49.606018,8389,87.199997,0.59932399,19.6,707,3846,4059,0,33.200001
6.4275613,50.098049,8718,91,0.52644002,21.4,658,4236,4087,0,50.200001
0,42.968975,10576,85.5,0.54755217,27.1,772,4984,5261,48,39.5
0,60.912781,4930,88,0.54873216,19.4,415,2524,2421,0,30.299999
0,52.104794,32311,81.800003,0.54600871,24.6,2513,15421,16726,42.799999,37.200001
8.8691797,60.766365,6566,74.900002,0.56411856,23.200001,563,3205,2728,0,62.700001
3.5679879,51.195602,14716,86.199997,0.44958284,31.4,984,8390,6068,21.9,42.099998
15.820282,66.885185,5644,81.400002,0.59643918,18.1,498,3033,2794,0,49
0,62.351826,4218,93.300003,0.57289529,16.799999,324,1948,1865,0,33
1.5761187,40.911015,48640,84.900002,0.51409501,35.799999,3463,25470,23625,62.200001,32.299999
0,50.504139,7273,87.5,0.62204528,23.4,568,4019,3354,36,1.8
5.9217148,52.50098,12825,83,0.53208089,27,1011,6281,6227,35.799999,42.400002
0,66.337578,6280,85.599998,0.56121796,18.700001,527,3120,2945,0,58
0,64.370583,13456,82.300003,0.60997421,19.799999,1233,6597,6113,28.4,63
0,54.896908,11252,83.599998,0.53878832,21.1,953,5414,5927,0,18.6
18.971731,69.714668,6013,84.5,0.58916396,18.5,559,2787,2447,0,60.099998
0,56.30407,19963,86.599998,0.57820499,23.5,1727,9571,9907,20.799999,49.5
0,62.969482,6846,86.5,0.55698091,17,606,3352,3504,0,29.4
4.4497843,55.261589,20194,80.5,0.57056779,22.200001,1684,9792,9366,47.599998,51
0,50.58392,10714,82,0.57703817,25.200001,847,5348,5096,35.200001,48.400002
0,63.678467,6223,87.5,0.55508333,16.799999,559,3059,3121,0,40.5
0,54.114498,10502,71.5,0.51731122,22.4,906,4939,5044,26.1,47.900002
0,44.926704,10475,67.300003,0.47881275,18.200001,904,5357,5213,0,0.80000001
2.6382439,30.345133,158410,80.699997,0.44699407,39.299999,9305,85198,77059,82.400002,23.9
0,40.171101,21504,81.5,0.55092323,19.9,1607,10290,10862,38.900002,34.5
9.1861105,45.445309,5939,84.300003,0.56209815,22.200001,517,2955,3326,0,22.1
0,58.757778,8000,89.300003,0.56404847,17.799999,741,3794,3984,0,44.900002
12.012974,35.863934,12959,83.599998,0.50230628,16.6,976,6504,6757,0,9.1999998
5.8847761,47.677097,13915,80.800003,0.55784893,29.6,1043,7122,6550,60,58.700001
10.09795,48.795883,8619,78.699997,0.49232531,20.200001,677,4365,4660,0,4.3000002
9.024456,54.554081,9529,90.400002,0.60322446,20.700001,897,4776,4771,0,22
0,54.494011,7682,85.5,0.59613699,20.6,648,3417,3676,0,44.799999
3.3919001,39.99345,27734,81.800003,0.51503587,21,2168,13102,15191,47.400002,15.9
0,43.848228,6384,86.599998,0.59814256,20.799999,672,3984,4151,48.400002,43.400002
0,57.154396,7586,85.699997,0.55732322,23.200001,630,3960,3807,46.299999,54
0,73.075478,2686,76.5,0.58196008,15.7,243,1153,1121,0,64.099998
0,49.554295,7519,90.099998,0.56535774,25.4,692,3718,3781,0,0.80000001
0,65.737083,11578,82.599998,0.5778293,25.200001,888,5178,5597,38.799999,62.200001
2.0378082,37.123394,137217,80,0.44375584,36.099998,8850,71803,66415,81.800003,31.4
0,40.148849,10142,79.199997,0.49830446,23,841,5308,5211,27.299999,27.299999
0,71.00592,3061,87.300003,0.63498098,22.4,308,1578,1556,0,56.5
0,61.175571,15839,85.599998,0.58075416,22.299999,1352,7399,7186,23.299999,52.400002
0,62.727402,6986,87.900002,0.60271496,19.700001,612,3315,3385,38.5,38.400002
0,34.076469,35792,80.699997,0.51101035,23.9,2518,16757,18963,61.400002,28.200001
5.4027772,39.884052,18858,82.5,0.5438382,29.200001,1506,8999,9651,39.700001,13.9
0,68.898003,7587,87.199997,0.57602662,18,646,3604,3549,0,70.5
7.1055532,55.164562,24631,80.099998,0.5714643,27.799999,1981,11999,12163,54.599998,52.799999
0,67.093674,7509,85,0.55570692,18.5,650,3671,3329,0,69.800003
0,67.039589,3486,91.5,0.64953887,25.700001,295,1518,1715,0,62.200001
0,56.216881,15819,82.099998,0.45622426,19.799999,1146,7527,8995,17.6,31.799999
0,64.34201,8386,86.5,0.56026059,18.299999,764,3991,4078,0,48.299999
9.457159,61.865025,12496,85.5,0.56078863,20.4,945,5478,6081,23.4,34.200001
8.5616436,66.791153,13430,81.5,0.56994653,23.6,1120,6169,6065,39.700001,64.400002
5.5937796,47.24321,34910,84.699997,0.53955477,27.299999,2637,15902,18149,53.200001,41.299999
3.2119226,52.837227,24007,83.5,0.56780946,27,1864,11842,11445,42.200001,29.799999
0,51.815487,17375,82.400002,0.57565343,23.200001,1459,8149,8479,64.099998,28.1
0,55.805851,4758,88.5,0.73313409,26.299999,367,2342,2210,0,0
0,63.660385,5682,79.800003,0.53762305,14.6,503,2844,2950,0,33.099998
2.2163122,40.502804,48166,85.099998,0.56159806,25.1,3347,22452,25175,66.400002,33.400002
0,60.271648,8289,83.599998,0.61644524,22.6,672,3989,4311,39,36.900002
0,54.521706,8051,74.199997,0.52544802,15,698,4185,3451,0,60.099998
0,63.577187,6472,83.800003,0.5444805,17.299999,579,3080,3489,0,0
4.659615,33.219177,24381,82,0.55138707,23.9,1795,11355,12766,39.200001,28.1
1.995092,30.482084,46184,85.099998,0.5031867,25.1,3325,22594,23685,41.900002,5.3000002
6.697475,44.093735,21022,78.300003,0.50406343,20.200001,1661,9967,10567,33.299999,29.9
8.7151031,37.171688,34874,86.300003,0.53838748,33.299999,2565,16620,17792,69.300003,24.700001
0,68.57795,7468,74.599998,0.56022102,20.5,654,3620,3539,0,62.599998
0,61.699341,19180,84.5,0.54576421,19.6,1569,9101,9282,28.700001,57.099998
5.1419168,48.752888,17573,84,0.52874053,27.4,1510,9377,8472,40.799999,21.1
0,75.149521,3344,86.699997,0.61916023,6.5,309,1691,1461,0,63.900002
0,64.346222,5430,82.300003,0.61425817,13.5,523,2595,2664,0,32.5
0,44.612843,7438,60,0.38664421,18.9,599,3564,3418,0,4.3000002
9.6130733,31.707605,42484,77.099998,0.47436672,24.4,3183,21515,21427,42.400002,4.5
0,63.244434,7752,89.400002,0.65601504,21.4,673,3724,4050,0,33.400002
0,52.417213,11392,86.5,0.59259987,27.5,946,5081,5822,40.5,51.299999
10.182262,51.391266,9388,83.099998,0.51186216,20.4,749,4468,4628,0,48.200001
5.8102374,65.792847,17248,82,0.57393575,19.700001,1527,8433,7647,21.6,48.200001
2.5463111,29.166943,61463,96,0.6368202,30.200001,5226,29272,32159,42.299999,0.1
,38.974358,278,,0,13.2,0,70,265,0,0
0,24.047472,27970,95.699997,0.66276711,25.5,2322,12822,15328,26.1,0
3.4810457,25.411005,43358,96.099998,0.66967535,27.9,3835,20053,22517,41.5,0.1
0.68463606,15.208512,94443,94.199997,0.55657661,57.200001,6054,43746,49629,70.199997,0.30000001
0,16.382481,3031,98.199997,0.5595054,39.200001,220,1294,1676,0,0
0,20.840242,7236,97.900002,0.60704923,50.099998,595,3433,3537,44,0
0,22.165213,5909,92.699997,0.64196599,35.900002,398,2645,3389,0,2
0,21.0737,28642,94.400002,0.57038224,47.799999,2273,14336,13071,35.400002,0
0,19.212809,4756,96,0.53232127,52.900002,302,2042,2623,0,0.2
0,21.942934,1472,0,0.46061414,38.200001,93,749,882,0,0
0,23.139301,16022,95.900002,0.6097526,39.799999,1162,6952,8620,27.9,0
0,25.170862,6033,84.300003,0.46342355,33.799999,418,2734,3085,0,0
0,19.361702,940,0,0.5300926,55.299999,72,432,490,0,0
2.5564332,24.314426,57812,89.400002,0.58564347,41.799999,4449,26622,30725,52.400002,0.2
0,18.046089,6162,94,0.6053946,50.900002,542,3003,2850,0,0
0,19.43667,16589,93.900002,0.57722771,48.099998,1307,8080,7553,46.599998,0.2
0,34.033615,952,0,0.54292345,48.099998,62,431,447,0,0
0,18.294827,8372,91.400002,0.515625,36.400002,608,3840,4706,0,0
0,27.512127,2921,58,0.41227436,45.700001,242,1385,1587,0,0
0,22.936869,16675,87.599998,0.39957583,61,834,9430,7306,35.799999,2
0,22.94186,8604,96.900002,0.68728775,51.599998,850,4122,4025,43,0
0,21.010172,8791,87.199997,0.60379952,45.5,872,4369,4171,31.1,0.1
0,20.757544,9402,94.400002,0.58238494,35.900002,675,4042,4934,41.299999,0
0,26.306913,9733,91.199997,0.62313861,43.700001,852,4365,5200,28.799999,0
15.553309,21.572416,13726,90.599998,0.52702701,41.099998,931,6512,6879,26.9,0.1
0,19.769442,11685,96.099998,0.60497147,45.700001,949,5954,5247,0,0.1
0,24.079653,12010,92,0.58856839,42.700001,966,5651,5908,40.700001,0.1
6.0927315,17.951775,29653,94.5,0.61966461,42.599998,2014,13120,16565,48.400002,0
0,31.665258,5989,84.099998,0.49712092,42.400002,465,2605,3162,50.599998,0
32.404408,15.47486,3627,91.900002,0.56488991,48,285,1726,1912,0,0
0,21.49761,9688,96,0.71519238,50.700001,748,5042,4125,50.599998,0
0,18.968454,14723,94.800003,0.58697736,46.099998,1183,7295,6726,28.9,0.2
3.5447166,16.982588,27530,92.199997,0.54449499,48.099998,1704,12316,14845,82.699997,0
0,22.430176,3481,96,0.66383493,45.900002,317,1648,1889,0,0
0,23.56538,6458,95.099998,0.56053066,39.099998,492,3015,3350,0,0
6.9405885,25.684244,12497,93.199997,0.59245992,40.799999,946,5305,6875,36,0.1
0,17.572929,4289,92.900002,0.57172024,42.700001,338,1959,2083,0,0
0,27.463009,2771,98.599998,0.66247052,51,265,1271,1219,0,0
2.1099718,18.925106,42189,95.199997,0.56692255,48.200001,3052,19149,22579,55.400002,0.1
0,29.979317,8264,90.199997,0.54706532,40.799999,671,3612,4739,50.200001,0
,,,,,,,,,,
0,21.762527,68661,85.900002,0.53484166,37.400002,4057,28730,40670,64,2
0,48.63327,16333,84.599998,0.5556944,25.700001,1129,6401,9489,58.200001,33
0,30.468344,13957,91.099998,0.57535404,30.1,793,5932,8189,32.5,0.60000002
0,41.907562,6198,93.400002,0.57286012,32.299999,400,2395,3831,0,0
3.0086951,21.038879,38206,89.300003,0.54664516,41.200001,2331,15500,22255,30.9,0.1
0,27.766045,6196,80.400002,0.48963517,20.1,365,2412,3553,0,0
6.2656641,24.236601,19585,91.699997,0.56893462,40.700001,1305,8363,11370,25.4,0.40000001
0,26.535645,14318,88.800003,0.53391504,35.099998,896,6074,8648,43.299999,0
1.6933798,16.611263,132868,82.099998,0.55747026,58.900002,6695,75091,61469,75.599998,5.0999999
3.2081101,23.185949,37464,88.400002,0.53918493,36.599998,2345,15631,21721,40.900002,0.30000001
0,29.783073,16547,89.300003,0.5441491,31.700001,1037,6546,10128,37.200001,0
0,27.463039,16185,90.300003,0.56200403,25.700001,1102,6427,9371,33.700001,0
0,24.194094,23782,83.800003,0.51908612,20.9,1459,10767,13126,14.1,0.30000001
2.854696,19.964077,43077,89.699997,0.56089973,38.900002,2395,19294,24125,69,0.5
0,22.221146,20745,88.400002,0.54998821,39.700001,1329,8502,12658,34.799999,0
0,31.410709,9934,59,0.34237695,27.9,683,4165,5771,0,0
0,20.178179,17393,89.199997,0.525024,38.700001,1098,7293,10144,42.599998,0.2
0,21.53363,19252,85.400002,0.48851967,45.400002,1174,8667,10724,20.1,0
5.7067852,28.619944,22744,88.199997,0.54140955,39.900002,1381,9237,13501,43.599998,0.40000001
0,31.957592,7966,87.699997,0.54021877,32.5,503,3108,4846,0,0.2
0,23.92646,23272,90.599998,0.55705357,32.400002,1504,10236,12714,35.400002,0
0,28.736355,21986,86.5,0.51099497,26.200001,1425,9186,13303,25.200001,1.9
8.3187752,20.332298,16876,92.699997,0.55350047,46.200001,1030,7299,9484,47.099998,0.30000001
0,31.813906,39428,87.599998,0.60013896,23.799999,2504,14390,25376,48.099998,0.1
5.5763121,20.286591,41992,88.400002,0.53342223,37.700001,2711,17249,25270,45.299999,0.30000001
0,52.612778,7586,80.300003,0.57055777,21,619,3281,4417,0,1.1
7.0274067,30.608442,17486,87.699997,0.56332999,33.799999,1157,7003,10464,31.9,0.1
0,38.542187,10053,84.900002,0.55587173,21.1,697,3866,6283,29.5,0
0,25.911949,24422,92.800003,0.58847535,42.299999,1569,10291,14475,13.5,0.1
23.607176,43.879471,5841,83.300003,0.51504493,20.9,504,2559,3415,0,0.30000001
0,26.671537,8215,95.300003,0.58621651,41.799999,627,3584,4613,0,0.1
0,19.49683,49213,88.5,0.5507344,39.5,3152,20834,28823,55.200001,1
3.5258443,21.395418,33803,87.199997,0.52506375,38.200001,2295,14503,19208,15.6,0.40000001
5.3520298,28.460339,42406,88.5,0.6781742,39.900002,2537,20769,22193,55.400002,6.9000001
0,32.920353,11384,86.699997,0.55816913,24.799999,789,4719,6564,25.6,0
6.6724496,27.733644,32895,89.599998,0.56795496,28.799999,2101,13325,19325,48.200001,2.8
0,21.478785,16702,85,0.53392589,29.6,1077,7988,9056,43.599998,0.30000001
0,24.891806,21657,91.5,0.56802648,36.5,1459,9364,12208,29.799999,0
0,40.80608,6972,86.199997,0.54615104,22.5,499,2741,4239,0,0.30000001
4.2997346,15.514885,92039,87.599998,0.51779282,33.900002,5041,38021,54863,49.099998,8.6999998
0,27.385532,18672,89.599998,0.54611522,35.599998,1246,7568,11155,29.6,1
3.3017466,19.125025,39189,74,0.46758541,39,2651,17415,22097,50.5,2.0999999
6.0983047,17.454018,40778,88.699997,0.51089984,38.799999,2462,18303,22372,36,2.3
4.20327,15.86318,33859,69.199997,0.42807132,35.099998,2315,15140,19765,50.200001,1.6
0,24.017628,28844,87.5,0.62469608,47.200001,1733,13160,16203,54.799999,0.40000001
2.2846177,16.840132,83572,90.800003,0.58203501,47.099998,4910,38319,46404,59.200001,1.5
1.7469232,15.32366,118687,89.800003,0.53390259,43.200001,6882,53403,66664,75.699997,5.0999999
5.0220971,24.416235,43526,90.699997,0.5541113,30.9,2551,17233,26627,38,0.1
0,27.35318,39806,86.5,0.55617148,30.799999,2629,16236,23464,49.799999,3.4000001
0,21.619164,13287,94.199997,0.54302037,44,869,5602,7773,0,0
0,22.570103,15392,91.300003,0.54175252,39.599998,930,6311,9076,28.700001,0
8.4552298,34.604229,14594,84.900002,0.51384562,27.9,987,6103,8517,51.200001,7.0999999
0,21.05377,9333,87.300003,0.54061252,36.400002,597,3755,5553,0,0.2
0,26.615366,17140,87.400002,0.53703701,44.700001,1171,7290,9836,18,0.1
3.8207314,26.642521,31731,87,0.55933028,32.599998,1920,12363,18907,37,0.40000001
0,20.581261,36746,89.800003,0.58122253,39.900002,2085,14805,22444,59.299999,3.3
0,23.196474,13390,84.199997,0.52436513,36.299999,856,5828,7928,28.9,0
2.4145257,19.064175,37876,86.5,0.53513169,43.299999,2561,17164,21241,42.900002,0.1
0,28.811275,19352,90.5,0.5862571,26,1272,7553,11866,50.299999,1.9
0,18.343983,15103,91.599998,0.51991582,43.299999,1056,6653,8402,21.5,0
12.984484,34.18507,20637,87.300003,0.54526496,36.200001,1333,8152,12504,19.9,0
0,47.788052,4022,79.300003,0.5761317,20,314,1458,2590,0,1.7
13.415616,51.788536,10766,85.599998,0.56828296,22,774,4269,6038,0,36.200001
